"zip","latitude","longitude","city","state","county","exp_count","TIV","AAL","CTE_1","PML_100"
"27702",36.051155,-78.857651,"Durham","NC","Durham",2,0,44.811524,94.9505,
"27703",35.957366,-78.821694,"Durham","NC","Durham",1279,732129489.38,364343.70515,2454488.0952,
"27704",36.037132,-78.828086,"Durham","NC","Durham",808,705635070.84,70687.961458,504324.0377,
"27705",36.019354,-78.899525,"Durham","NC","Durham",1198,327004243.42,238923.473625,2115055.8979,
"27706",35.997043,-78.94223,"Durham","NC","Durham",,,,,
"27707",35.94816,-78.941599,"Durham","NC","Durham",1345,1022336444.74,383882.536782,3572969.2301,
"27708",36.028685,-78.92398,"Durham","NC","Durham",4,0,5.599661,53.455,
"27709",36.051155,-78.857651,"Durham","NC","Durham",129,9075992.37,657857.271687,4520616.3034,
"27710",36.051155,-78.857651,"Durham","NC","Durham",,,,,
"27711",36.051155,-78.857651,"Durham","NC","Durham",,,,,
"27712",36.091848,-78.908043,"Durham","NC","Durham",500,779596420.22,326735.695441,1972544.0446,
"27713",35.911215,-78.917768,"Durham","NC","Durham",1503,541146215.46,246744.904906,1972737.9131,
"27715",36.051155,-78.857651,"Durham","NC","Durham",,,,,
"27717",36.051155,-78.857651,"Durham","NC","Durham",,,,,
"27722",36.051155,-78.857651,"Durham","NC","Durham",,,,,
"27801",35.949051,-77.641181,"Rocky Mount","NC","Edgecombe",414,57454060.99,62323.789332,178869.4341,
"27802",35.935563,-77.78077,"Rocky Mount","NC","Edgecombe",,,,,
"27803",35.902088,-77.874947,"Rocky Mount","NC","Nash",245,98899055.83,16309.144657,56181.6087,
"27804",35.941739,-77.939841,"Rocky Mount","NC","Nash",631,214185389.9,130357.815125,379596.9837,
"27805",36.169398,-77.097225,"Aulander","NC","Bertie",6,1327574.17,79.752684,327.8633,
"27806",35.373666,-76.861978,"Aurora","NC","Beaufort",34,0,14364.15344,28137.9331,
"27807",35.800198,-78.10562,"Bailey","NC","Nash",29,7072873.71,1582.860744,5990.615,
"27808",35.469911,-76.756914,"Bath","NC","Beaufort",51,186852,30677.259651,71436.1129,
"27809",36.006705,-77.707389,"Battleboro","NC","Edgecombe",45,71210959.77,18657.396809,29920.8826,
"27810",35.445752,-76.639119,"Belhaven","NC","Beaufort",13,281343.33,28772.684582,52662.1072,
"27811",35.584685,-77.513357,"Bellarthur","NC","Pitt",,,,,
"27812",35.757803,-77.39351,"Bethel","NC","Pitt",34,10516068.85,3780.310355,10319.107,
"27813",35.616471,-77.935161,"Black Creek","NC","Wilson",,,,,
"27814",35.500693,-76.977521,"Blounts Creek","NC","Beaufort",5,218655.48,4776.237247,14147.7695,
"27816",36.09786,-78.03876,"Castalia","NC","Nash",11,2767226.33,188.433522,823.7437,
"27817",35.460458,-77.063047,"Chocowinity","NC","Beaufort",31,5015621.66,11893.604266,26784.21,
"27818",36.491011,-77.031055,"Como","NC","Hertford",13,7745162.78,391.71204,1742.5937,
"27819",35.817763,-77.453286,"Conetoe","NC","Edgecombe",,,,,
"27820",36.450554,-77.452452,"Conway","NC","Northampton",27,11117085.94,593.050189,2236.5667,
"27821",35.327785,-76.872371,"Edward","NC","Beaufort",6,0,293.149781,704.0427,
"27822",35.787273,-77.856015,"Elm City","NC","Wilson",62,28399330.66,2468.556655,6980.0329,
"27823",36.279884,-77.723443,"Enfield","NC","Halifax",59,11030087.28,5179.689653,14487.2089,
"27824",35.325223,-76.028472,"Engelhard","NC","Hyde",8,0,30732.376934,28986.2883,
"27825",35.866711,-77.084958,"Everetts","NC","Martin",1,0,26.362971,49.4771,
"27826",35.510544,-76.179248,"Fairfield","NC","Hyde",12,0,8249.792569,8173.2984,
"27827",35.693518,-77.511147,"Falkland","NC","Pitt",,,,,
"27828",35.663061,-77.456086,"Farmville","NC","Pitt",113,35770176.13,31955.739966,94803.2104,
"27829",35.687351,-77.59113,"Fountain","NC","Pitt",7,3883367.99,320.073522,1057.8984,
"27830",35.469355,-77.979026,"Fremont","NC","Wayne",77,62777083.5,14713.689207,62429.5236,
"27831",36.482084,-77.568112,"Garysburg","NC","Northampton",16,4105982.35,10661.699702,51786.9797,
"27832",36.417965,-77.441731,"Gaston","NC","Northampton",7,2698355.29,132.827663,623.4414,
"27833",35.580444,-77.392609,"Greenville","NC","Pitt",,,,,
"27834",35.631003,-77.381019,"Greenville","NC","Pitt",1209,225550852.45,1043841.740387,3188453.325,
"27835",35.588523,-77.353092,"Greenville","NC","Pitt",,,,,
"27836",35.580444,-77.392609,"Greenville","NC","Pitt",,,,,
"27837",35.506325,-77.214568,"Grimesland","NC","Pitt",48,18189042.47,1808.203708,4808.8589,
"27838",36.356129,-77.483072,"Gumberry","NC","Northampton",,,,,
"27839",36.33719,-77.629192,"Halifax","NC","Halifax",472,11605747.62,78046.078932,248684.1187,
"27840",35.963174,-77.223554,"Hamilton","NC","Martin",24,8749955.85,690.15102,2118.6098,
"27841",35.906104,-77.273825,"Hassell","NC","Martin",,,,,
"27842",36.525838,-77.8555,"Henrico","NC","Northampton",39,11860699.08,340.187176,1729.4992,
"27843",36.059381,-77.406093,"Hobgood","NC","Halifax",6,2614902.21,171.51854,631.7752,
"27844",36.237677,-77.706792,"Hollister","NC","Halifax",47,5382889.56,2592.069457,10107.8013,
"27845",36.374826,-77.370513,"Jackson","NC","Northampton",185,2616604.09,29287.533948,110709.0164,
"27846",35.805568,-76.997456,"Jamesville","NC","Martin",37,12986168.17,1687.238101,3903.7399,
"27847",36.187122,-77.189818,"Kelford","NC","Bertie",,,,,
"27849",36.093332,-77.143875,"Lewiston Woodville","NC","Bertie",61,3898390.33,4100.093558,11630.8638,
"27850",36.376924,-77.709017,"Littleton","NC","Halifax",115,56719421.47,2581.162514,13023.7756,
"27851",35.674077,-78.026484,"Lucama","NC","Wilson",22,11034013.66,984.012705,3864.0867,
"27852",35.750972,-77.670582,"Macclesfield","NC","Edgecombe",4,793598.49,122.998349,369.4342,
"27853",36.356129,-77.483072,"Margarettsville","NC","Northampton",6,1407838.61,78.03819,346.0701,
"27854",36.363144,-77.386748,"Milwaukee","NC","Northampton",,,,,
"27855",36.449543,-77.052051,"Murfreesboro","NC","Hertford",199,75930975.24,5384.124765,23744.53,
"27856",36.02049,-77.982782,"Nashville","NC","Nash",325,47845051.27,98889.208406,339282.8387,
"27857",35.970377,-77.251106,"Oak City","NC","Martin",37,14578873.22,1195.229064,3819.8726,
"27858",35.616949,-77.402789,"Greenville","NC","Pitt",1434,359744562.34,2483184.710038,7455014.6077,
"27860",35.610477,-76.717723,"Pantego","NC","Beaufort",5,0,33063.698215,68870.5237,
"27861",35.819037,-77.314288,"Parmele","NC","Martin",,,,,
"27862",36.356129,-77.483072,"Pendleton","NC","Northampton",2,232841,26.307619,81.3266,
"27863",35.488295,-77.972713,"Pikeville","NC","Wayne",125,111448400.18,6645.369181,25236.6068,
"27864",35.793,-77.633263,"Pinetops","NC","Edgecombe",41,9091017.58,2876.106179,8639.8953,
"27865",35.574633,-76.776212,"Pinetown","NC","Beaufort",6,0,3390.338067,10937.8458,
"27866",36.5044,-77.55694,"Pleasant Hill","NC","Northampton",9,945550.37,251.063114,1219.8012,
"27867",36.356129,-77.483072,"Potecasi","NC","Northampton",,,,,
"27868",36.054832,-77.911635,"Red Oak","NC","Nash",,,,,
"27869",36.31037,-77.318446,"Rich Square","NC","Northampton",26,4523867.66,765.870076,3563.3199,
"27870",36.303962,-77.641063,"Roanoke Rapids","NC","Halifax",230,51929940.37,29552.419752,106679.6224,
"27871",35.834564,-77.248489,"Robersonville","NC","Martin",100,34995642.43,4865.693787,15802.2193,
"27872",36.216644,-77.222348,"Roxobel","NC","Bertie",5,1371526.78,90.911291,343.5921,
"27873",35.649494,-77.791845,"Saratoga","NC","Wilson",,,,,
"27874",36.23245,-77.608355,"Scotland Neck","NC","Halifax",67,20509661.38,5631.718138,18249.9874,
"27875",35.471657,-76.495091,"Scranton","NC","Hyde",8,0,768.296263,1054.9418,
"27876",36.490454,-77.442173,"Seaboard","NC","Northampton",2,511770.39,22.878541,93.5565,
"27877",36.356129,-77.483072,"Severn","NC","Northampton",,,,,
"27878",35.865387,-77.838886,"Sharpsburg","NC","Nash",,,,,
"27879",35.567478,-77.280169,"Simpson","NC","Pitt",,,,,
"27880",35.738821,-78.10039,"Sims","NC","Wilson",22,9921543.14,353.755419,1819.9401,
"27881",35.915927,-77.585471,"Speed","NC","Edgecombe",,,,,
"27882",35.94476,-78.093002,"Spring Hope","NC","Nash",82,23388430.59,13973.091558,46968.5906,
"27883",35.656386,-77.805965,"Stantonsburg","NC","Wilson",20,10239036.39,727.518699,2621.6343,
"27884",35.711302,-77.266682,"Stokes","NC","Pitt",10,4891841.85,324.975189,923.1474,
"27885",35.465559,-76.271685,"Swanquarter","NC","Hyde",80,0,393370.799062,565504.666,
"27886",35.928437,-77.581631,"Tarboro","NC","Edgecombe",202,22932805.99,376146.194045,1066475.546,
"27887",36.235198,-77.502602,"Tillery","NC","Halifax",,,,,
"27888",35.609289,-77.713073,"Walstonburg","NC","Greene",17,4062049.76,977.488962,3107.4312,
"27889",35.519268,-76.8892,"Washington","NC","Beaufort",249,10468463.92,162351.463031,572543.531,
"27890",36.389174,-77.750353,"Weldon","NC","Halifax",18,6979305.07,704.67022,1934.486,
"27891",36.124661,-77.825049,"Whitakers","NC","Nash",34,8724176.16,104682.377126,277229.8707,
"27892",35.821205,-77.102193,"Williamston","NC","Martin",517,141985242.28,118336.344349,404637.4744,
"27893",35.723264,-77.925269,"Wilson","NC","Wilson",619,281068880.43,1106644.195778,3526729.7353,
"27894",35.715778,-77.904283,"Wilson","NC","Wilson",,,,,
"27895",35.719923,-77.926691,"Wilson","NC","Wilson",1,0,1045.780171,3172.5094,
"27896",35.771467,-77.973007,"Wilson","NC","Wilson",229,71115767.89,109824.140507,327855.1791,
"27897",36.393691,-77.313667,"Woodland","NC","Northampton",21,6613919.72,3724.028076,13990.1697,
"27906",36.285388,-76.213284,"Elizabeth City","NC","Pasquotank",,,,,
"27907",36.285026,-76.255312,"Elizabeth City","NC","Pasquotank",,,,,
"27909",36.293633,-76.271958,"Elizabeth City","NC","Pasquotank",652,71845630.29,874229.550056,2576963.841,
"27910",36.339311,-76.990498,"Ahoskie","NC","Hertford",194,28457426.61,39510.899197,131523.9107,
"27915",35.776474,-75.635823,"Avon","NC","Dare",,,,,
"27916",36.307995,-75.918814,"Aydlett","NC","Currituck",,,,,
"27917",36.370898,-75.989967,"Barco","NC","Currituck",14,0,14741.771383,69789.149,
"27919",36.257499,-76.544379,"Belvidere","NC","Perquimans",1,184776.75,34.594357,170.1561,
"27920",35.252534,-75.572155,"Buxton","NC","Dare",,,,,
"27921",36.389961,-76.199736,"Camden","NC","Camden",27,982760.52,10065.708485,44012.1774,
"27922",36.360803,-76.905529,"Cofield","NC","Hertford",15,13055494.27,923819.535633,2729169.256,
"27923",36.383368,-75.954658,"Coinjock","NC","Currituck",6,0,2009.5775,6857.2713,
"27924",36.152409,-76.852518,"Colerain","NC","Bertie",21,8444535.2,1082.845709,4956.5325,
"27925",35.936934,-76.203339,"Columbia","NC","Tyrrell",170,5471132.71,178344.267688,344905.955,
"27926",36.520104,-76.59285,"Corapeake","NC","Gates",12,3639493.53,259.713747,1577.2302,
"27927",36.391941,-75.825512,"Corolla","NC","Currituck",56,435656.2,104848.809249,396595.2898,
"27928",35.829692,-76.567703,"Creswell","NC","Washington",161,736216.51,55785.696735,104750.6356,
"27929",36.439774,-76.005478,"Currituck","NC","Currituck",38,59521,29294.573914,136585.2791,
"27930",36.198539,-76.373908,"Durants Neck","NC","Perquimans",,,,,
"27932",36.135621,-76.580107,"Edenton","NC","Chowan",158,5829261.94,150167.0338,630882.0839,
"27935",36.416392,-76.797951,"Eure","NC","Gates",8,4134784.75,255.681366,1074.0249,
"27936",35.233846,-75.614493,"Frisco","NC","Dare",,,,,
"27937",36.493521,-76.815386,"Gates","NC","Gates",20,6798168.56,346.218879,1598.6902,
"27938",36.422539,-76.714802,"Gatesville","NC","Gates",133,3210777.06,13627.024803,79671.5011,
"27939",36.293128,-75.975578,"Grandy","NC","Currituck",7,1382184,3540.246686,13343.6035,
"27941",36.157985,-75.833856,"Harbinger","NC","Currituck",4,0,2233.636978,11346.1848,
"27942",36.274551,-76.786498,"Harrellsville","NC","Hertford",8,2749048.81,271.224663,1061.4985,
"27943",35.692774,-75.713785,"Hatteras","NC","Dare",,,,,
"27944",36.168529,-76.373128,"Hertford","NC","Perquimans",109,2883838.08,30653.820748,124411.6971,
"27946",36.365847,-76.625361,"Hobbsville","NC","Gates",6,1058729.74,160.186016,899.431,
"27947",36.171411,-75.862128,"Jarvisburg","NC","Currituck",2,0,808.806528,2600.7492,
"27948",35.772912,-75.634892,"Kill Devil Hills","NC","Dare",80,472079.96,637281.656575,1667287.9204,
"27949",36.083688,-75.696557,"Kitty Hawk","NC","Dare",153,7488912.61,498453.809827,2203677.2339,
"27950",36.427047,-75.976651,"Knotts Island","NC","Currituck",68,0,5782.136734,26710.2504,
"27953",35.823791,-75.846714,"Manns Harbor","NC","Dare",53,246510.18,115235.791813,283080.6141,
"27954",35.950867,-75.681122,"Manteo","NC","Dare",148,489025.4,1151443.052019,2780569.6311,
"27956",36.401953,-75.997651,"Maple","NC","Currituck",19,91596.12,14467.079984,68589.4082,
"27957",36.113612,-76.912879,"Merry Hill","NC","Bertie",9,1086112.85,338.192298,788.6368,
"27958",36.399081,-76.064702,"Moyock","NC","Currituck",33,3009441.78,14767.304567,59619.6916,
"27959",36.02153,-75.661879,"Nags Head","NC","Dare",260,2747378.08,1813290.276981,2990015.4743,
"27960",35.355633,-76.187429,"Ocracoke","NC","Hyde",26,0,864783.539228,1060827.841,
"27962",35.818681,-76.609454,"Plymouth","NC","Washington",210,2729101.21,83535.247338,223154.9093,
"27964",36.084092,-75.804485,"Point Harbor","NC","Currituck",,,,,
"27965",36.273673,-75.909652,"Poplar Branch","NC","Currituck",,,,,
"27966",36.201721,-75.865772,"Powells Point","NC","Currituck",11,58908.81,21347.977013,92804.0943,
"27967",36.164672,-76.967234,"Powellsville","NC","Bertie",,,,,
"27968",35.692774,-75.713785,"Rodanthe","NC","Dare",,,,,
"27969",36.424152,-76.702125,"Roduco","NC","Gates",,,,,
"27970",35.835272,-76.554122,"Roper","NC","Washington",6,360831.39,1935.458354,5427.786,
"27972",35.554569,-75.469319,"Salvo","NC","Dare",,,,,
"27973",36.400991,-76.09242,"Shawboro","NC","Currituck",3,306928.43,4784.533721,20168.643,
"27974",36.239776,-76.022486,"Shiloh","NC","Camden",5,64160.1,64.832618,148.8938,
"27976",36.455346,-76.280026,"South Mills","NC","Camden",42,481995.37,6829.384027,34710.432,
"27978",35.698493,-75.772775,"Stumpy Point","NC","Dare",8,0,37558.359994,47959.0021,
"27979",36.434329,-76.620014,"Sunbury","NC","Gates",12,1900525.2,932.785408,5697.4698,
"27980",36.249278,-76.630775,"Tyner","NC","Chowan",3,413450.23,145.104112,552.5192,
"27981",35.862175,-75.643747,"Wanchese","NC","Dare",28,0,1013166.240849,1887653.7167,
"27982",35.559564,-75.465858,"Waves","NC","Dare",,,,,
"27983",36.039911,-76.936954,"Windsor","NC","Bertie",115,16622759.11,36541.954942,158201.0975,
"27985",36.219345,-76.466689,"Winfall","NC","Perquimans",,,,,
"27986",36.418251,-76.954858,"Winton","NC","Hertford",55,7578298.35,11198.443174,79431.6147,
"28001",35.319817,-80.253448,"Albemarle","NC","Stanly",608,114888990.27,268585.401934,868325.8212,
"28002",35.264179,-80.108188,"Albemarle","NC","Stanly",,,,,
"28006",35.365255,-81.087967,"Alexis","NC","Gaston",13,7536673.64,163.188457,421.7789,
"28007",35.021874,-80.085232,"Ansonville","NC","Anson",,,,,
"28009",35.41569,-80.159356,"Badin","NC","Stanly",,,,,
"28010",35.719228,-80.89909,"Barium Springs","NC","Iredell",,,,,
"28012",35.278438,-81.197088,"Belmont","NC","Gaston",593,212449361.21,161333.359612,24036.3571,
"28016",35.319564,-81.234751,"Bessemer City","NC","Gaston",186,51110800.96,1708.729097,4478.6534,
"28017",35.254876,-81.691402,"Boiling Springs","NC","Cleveland",,,,,
"28018",35.440832,-81.789415,"Bostic","NC","Rutherford",56,83184683.08,988.150095,4439.1411,
"28019",35.316793,-81.831944,"Caroleen","NC","Rutherford",,,,,
"28020",35.519973,-81.627064,"Casar","NC","Cleveland",16,5828472.06,212.135859,592.8597,
"28021",35.306707,-81.236958,"Cherryville","NC","Gaston",114,37561233.69,2044.807045,4745.0097,
"28023",35.571468,-80.596523,"China Grove","NC","Rowan",167,61728658.91,3684.785587,10757.0843,
"28024",35.241615,-81.775456,"Cliffside","NC","Rutherford",,,,,
"28025",35.371633,-80.562141,"Concord","NC","Cabarrus",1029,285818647.97,42567.395135,135616.7823,
"28026",35.346285,-80.541088,"Concord","NC","Cabarrus",,,,,
"28027",35.410688,-80.658405,"Concord","NC","Cabarrus",1653,404183627.52,118893.61937,360888.5762,
"28031",35.473286,-80.872585,"Cornelius","NC","Mecklenburg",1089,374131725.71,28955.85926,56998.6382,
"28032",35.314194,-81.134336,"Cramerton","NC","Gaston",79,19677561.16,590.427386,1460.8904,
"28033",35.435922,-81.33848,"Crouse","NC","Lincoln",18,2580273.83,397.593664,877.4485,
"28034",35.349898,-81.221463,"Dallas","NC","Gaston",332,135808148.44,6175.701909,13365.7299,
"28036",35.283427,-80.844594,"Davidson","NC","Mecklenburg",1061,206603823.42,104918.937798,213237.6028,
"28037",35.486134,-81.0553,"Denver","NC","Lincoln",548,223615552.64,9627.652805,29303.3058,
"28038",35.196998,-81.538645,"Earl","NC","Cleveland",,,,,
"28039",35.677889,-80.44593,"East Spencer","NC","Rowan",,,,,
"28040",35.382054,-81.774,"Ellenboro","NC","Rutherford",50,35611091.77,534.951388,1960.8509,
"28041",35.58167,-80.45806,"Faith","NC","Rowan",,,,,
"28042",35.373884,-81.543706,"Fallston","NC","Cleveland",,,,,
"28043",35.325025,-81.846013,"Forest City","NC","Rutherford",217,189595879.64,31535.928381,106010.3015,
"28052",35.267916,-81.178725,"Gastonia","NC","Gaston",658,196674077.17,30293.232658,51793.1536,
"28053",35.275073,-81.213369,"Gastonia","NC","Gaston",,,,,
"28054",35.249452,-81.133003,"Gastonia","NC","Gaston",865,242485764.26,59941.675432,133740.9962,
"28055",35.284018,-81.189693,"Gastonia","NC","Gaston",1,0,113.580049,406.2107,
"28056",35.242038,-81.169072,"Gastonia","NC","Gaston",728,279839733.78,33187.464561,57729.9998,
"28070",35.462187,-80.898668,"Huntersville","NC","Mecklenburg",,,,,
"28071",35.547494,-80.310215,"Gold Hill","NC","Rowan",35,14015554.86,589.049539,1902.1612,
"28072",35.610921,-80.436124,"Granite Quarry","NC","Rowan",,,,,
"28073",35.204027,-81.471909,"Grover","NC","Cleveland",45,206546578.69,11861.299359,657.7059,
"28074",35.224743,-81.885081,"Harris","NC","Rutherford",,,,,
"28075",35.353672,-80.672368,"Harrisburg","NC","Cabarrus",516,190343354.9,10587.274258,30414.1227,
"28076",35.226581,-81.795027,"Henrietta","NC","Rutherford",,,,,
"28077",35.404157,-81.194174,"High Shoals","NC","Gaston",,,,,
"28078",35.401071,-80.869457,"Huntersville","NC","Mecklenburg",2018,827196485.57,66329.514902,193470.8347,
"28079",35.115644,-80.597878,"Indian Trail","NC","Union",886,300009377.26,23163.498987,68281.9249,
"28080",35.472855,-81.106202,"Iron Station","NC","Lincoln",80,25726342.99,37551.727553,2987.6888,
"28081",35.462981,-80.672531,"Kannapolis","NC","Cabarrus",319,87627965.67,7462.86279,20580.1681,
"28082",35.346285,-80.541088,"Kannapolis","NC","Cabarrus",,,,,
"28083",35.476586,-80.571498,"Kannapolis","NC","Cabarrus",520,117780006.29,17968.719074,63901.3162,
"28086",35.296207,-81.491436,"Kings Mountain","NC","Cleveland",522,144401764.7,124352.310198,249575.5592,
"28088",35.545428,-80.608038,"Landis","NC","Rowan",44,9337076.7,1514.966066,4295.9356,
"28089",35.308726,-81.661675,"Lattimore","NC","Cleveland",,,,,
"28090",35.433739,-81.569729,"Lawndale","NC","Cleveland",54,19521740.58,481.310292,1223.957,
"28091",34.967043,-79.98678,"Lilesville","NC","Anson",26,2539129.42,28448.062243,6588.3835,
"28092",35.485145,-81.181799,"Lincolnton","NC","Lincoln",484,83681554.73,32909.143495,96376.802,
"28093",35.484822,-81.239543,"Lincolnton","NC","Lincoln",,,,,
"28097",35.262131,-80.424512,"Locust","NC","Stanly",62,19877176.83,3971.305774,6715.7725,
"28098",35.262444,-81.097965,"Lowell","NC","Gaston",68,21053900.39,1524.115248,1378.954,
"28101",35.26749,-81.09104,"Mc Adenville","NC","Gaston",,,,,
"28102",34.813634,-79.97756,"Mc Farlan","NC","Anson",,,,,
"28103",34.997268,-80.364223,"Marshville","NC","Union",67,19653985.15,18792.442606,80207.6451,
"28104",35.089042,-80.704424,"Matthews","NC","Mecklenburg",922,418582397.04,17333.112252,49966.1292,
"28105",35.114887,-80.704991,"Matthews","NC","Mecklenburg",1617,500207910.04,103247.211752,281456.1391,
